"","komitet","procent"
"1","Liczba wyborców",540
"2","Liczba kart oddanych",342
"3","Liczba głosów ważnych",266
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.03
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.38
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.68
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.13
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.13
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.5
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.75
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.75
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.38
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.75
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.13
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.38
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.38
