"","komitet","procent"
"1","Liczba wyborców",233
"2","Liczba kart oddanych",143
"3","Liczba głosów ważnych",109
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",37.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",3.67
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.34
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.03
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",4.59
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.92
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.83
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.92
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.83
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.83
