"","komitet","procent"
"1","Liczba wyborców",1727
"2","Liczba kart oddanych",505
"3","Liczba głosów ważnych",454
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.74
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.07
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.1
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.76
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.88
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.74
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.66
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.64
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",3.08
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.54
