"","komitet","procent"
"1","Liczba wyborców",1664
"2","Liczba kart oddanych",787
"3","Liczba głosów ważnych",702
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.43
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",44.87
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.34
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.42
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.42
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.57
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.56
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.57
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.43
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.14
