"","komitet","procent"
"1","Liczba wyborców",1057
"2","Liczba kart oddanych",740
"3","Liczba głosów ważnych",554
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.59
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",53.07
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.9
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10.65
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.26
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.36
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.08
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.54
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.18
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.54
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.15
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.54
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
