"","komitet","procent"
"1","Liczba wyborców",1210
"2","Liczba kart oddanych",711
"3","Liczba głosów ważnych",505
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.23
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",33.27
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.73
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.93
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.99
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.55
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.99
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.18
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.2
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.99
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.39
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.19
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.19
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.79
