"","komitet","procent"
"1","Liczba wyborców",344
"2","Liczba kart oddanych",263
"3","Liczba głosów ważnych",178
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.8
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.56
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",23.03
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.69
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.69
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.56
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.81
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.56
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",3.93
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.93
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.56
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.12
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.69
