"","komitet","procent"
"1","Liczba wyborców",1006
"2","Liczba kart oddanych",684
"3","Liczba głosów ważnych",510
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.45
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",76.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",10.59
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.2
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.98
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.39
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.2
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.2
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.59
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.59
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.2
