"","komitet","procent"
"1","Liczba wyborców",1540
"2","Liczba kart oddanych",649
"3","Liczba głosów ważnych",616
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.69
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.08
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.49
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",47.24
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.03
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.32
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.49
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.22
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.65
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.49
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.16
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.49
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.65
