"","komitet","procent"
"1","Liczba wyborców",1248
"2","Liczba kart oddanych",476
"3","Liczba głosów ważnych",383
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.32
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",15.14
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.94
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.16
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.04
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.52
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.92
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.57
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.31
