"","komitet","procent"
"1","Liczba wyborców",2100
"2","Liczba kart oddanych",1218
"3","Liczba głosów ważnych",1169
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.14
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.17
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",47.65
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.34
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.2
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.09
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.86
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.08
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.17
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.2
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.51
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.6
