"","komitet","procent"
"1","Liczba wyborców",1326
"2","Liczba kart oddanych",822
"3","Liczba głosów ważnych",629
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",47.22
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.86
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.78
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.79
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.79
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.95
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.48
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.32
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.64
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.79
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.59
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.32
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.32
