"","komitet","procent"
"1","Liczba wyborców",1685
"2","Liczba kart oddanych",736
"3","Liczba głosów ważnych",630
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",23.33
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",21.9
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.79
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.24
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.89
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.79
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",15.08
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.48
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.32
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.16
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.79
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.32
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.11
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.32
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.48
