"","komitet","procent"
"1","Liczba wyborców",2263
"2","Liczba kart oddanych",1101
"3","Liczba głosów ważnych",966
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.49
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.9
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.21
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",43.48
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.95
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.62
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.24
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.41
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.55
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.14
"16","KOMITET WYBORCZY LEWICA",0.21
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.24
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.62
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.04
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",5.28
