"","komitet","procent"
"1","Liczba wyborców",1173
"2","Liczba kart oddanych",610
"3","Liczba głosów ważnych",507
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.23
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.23
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.17
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",21.89
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.26
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.17
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.2
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.35
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.39
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.17
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.59
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.18
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.2
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.18
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.78
