"","komitet","procent"
"1","Liczba wyborców",1320
"2","Liczba kart oddanych",588
"3","Liczba głosów ważnych",475
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.63
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.84
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.42
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.32
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.42
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",6.74
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.21
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.89
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.68
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.42
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.63
