"","komitet","procent"
"1","Liczba wyborców",958
"2","Liczba kart oddanych",502
"3","Liczba głosów ważnych",486
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",25.51
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.06
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.21
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.07
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.62
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.62
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.09
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.23
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.62
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.41
