"","komitet","procent"
"1","Liczba wyborców",2293
"2","Liczba kart oddanych",1175
"3","Liczba głosów ważnych",1124
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.1
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.4
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.18
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",46
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.78
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.42
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.27
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.18
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.18
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.71
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.09
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.18
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.89
