"","komitet","procent"
"1","Liczba wyborców",1622
"2","Liczba kart oddanych",881
"3","Liczba głosów ważnych",779
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.64
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",48.4
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.75
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.13
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.18
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.77
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.77
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.54
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY LEWICA",0.39
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.28
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.13
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.16
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.16
